-2.160804020100502321e+00 5.998157225017008022e+04
-2.060301507537688259e+00 5.798851460480879177e+04
-1.959798994974873310e+00 5.605249283365990414e+04
-1.859296482412059248e+00 5.417214022131340607e+04
-1.758793969849245187e+00 5.234611637873874861e+04
-1.658291457286431125e+00 5.057310686110339157e+04
-1.557788944723617064e+00 4.885182278930953908e+04
-1.457286432160803002e+00 4.718100047522904788e+04
-1.356783919597988941e+00 4.555940105061805662e+04
-1.256281407035174880e+00 4.398581009969509614e+04
-1.155778894472360818e+00 4.245903729536290484e+04
-1.055276381909546757e+00 4.097791603905551165e+04
-9.547738693467326954e-01 3.954130310419447778e+04
-8.542713567839186339e-01 3.814807828323359718e+04
-7.537688442211045725e-01 3.679714403827577189e+04
-6.532663316582905111e-01 3.548742515524315968e+04
-5.527638190954764497e-01 3.421786840158203267e+04
-4.522613065326623882e-01 3.298744218748540152e+04
-3.517587939698483268e-01 3.179513623061370163e+04
-2.512562814070342654e-01 3.063996122429676325e+04
-1.507537688442202040e-01 3.030000000000002183e+04
-5.025125628140614253e-02 3.030000000000002183e+04
5.025125628140791889e-02 3.030000000000002183e+04
1.507537688442219803e-01 3.030000000000002183e+04
2.512562814070360417e-01 3.030000000000002183e+04
3.517587939698501032e-01 3.030000000000002183e+04
4.522613065326641646e-01 3.030000000000002183e+04
5.527638190954782260e-01 3.030000000000002183e+04
6.532663316582922874e-01 3.030000000000002183e+04
7.537688442211063489e-01 3.030000000000002183e+04
8.542713567839204103e-01 3.030000000000002183e+04
9.547738693467344717e-01 3.030000000000002183e+04
1.055276381909548533e+00 3.030000000000002183e+04
1.155778894472362595e+00 3.030000000000002183e+04
1.256281407035176656e+00 3.030000000000002183e+04
1.356783919597990717e+00 3.030000000000002183e+04
1.457286432160804779e+00 3.030000000000002183e+04
1.557788944723618840e+00 3.030000000000002183e+04
1.658291457286432902e+00 3.030000000000002183e+04
1.758793969849246963e+00 3.030000000000002183e+04
1.859296482412061025e+00 3.030000000000002183e+04
1.959798994974875086e+00 3.030000000000002183e+04
2.060301507537689147e+00 3.030000000000002183e+04
2.160804020100503209e+00 3.030000000000002183e+04
2.261306532663317270e+00 3.030000000000002183e+04
2.361809045226131332e+00 3.030000000000002183e+04
2.462311557788945393e+00 3.030000000000002183e+04
2.562814070351759455e+00 3.030000000000002183e+04
2.663316582914573516e+00 3.030000000000002183e+04
2.763819095477387577e+00 3.030000000000002183e+04
2.864321608040201639e+00 3.030000000000002183e+04
2.964824120603015700e+00 3.030000000000002183e+04
3.065326633165829762e+00 3.030000000000002183e+04
3.165829145728643823e+00 3.030000000000002183e+04
3.266331658291457885e+00 3.030000000000002183e+04
3.366834170854271946e+00 3.030000000000002183e+04
3.467336683417086007e+00 3.030000000000002183e+04
3.567839195979900069e+00 3.030000000000002183e+04
3.668341708542714130e+00 3.030000000000002183e+04
3.768844221105528192e+00 3.030000000000002183e+04
3.869346733668342253e+00 3.030000000000002183e+04
3.969849246231156314e+00 3.030000000000002183e+04
4.070351758793970376e+00 3.030000000000002183e+04
4.170854271356784437e+00 3.030000000000002183e+04
4.271356783919598499e+00 3.030000000000002183e+04
4.371859296482412560e+00 3.030000000000002183e+04
4.472361809045226622e+00 3.030000000000002183e+04
4.572864321608040683e+00 3.030000000000002183e+04
4.673366834170854744e+00 3.030000000000002183e+04
4.773869346733668806e+00 3.030000000000002183e+04
4.874371859296482867e+00 3.030000000000002183e+04
4.974874371859296929e+00 3.030000000000002183e+04
5.075376884422110990e+00 3.030000000000002183e+04
5.175879396984925052e+00 3.030000000000002183e+04
5.276381909547739113e+00 3.030000000000002183e+04
5.376884422110553174e+00 3.030000000000002183e+04
5.477386934673367236e+00 3.030000000000002183e+04
5.577889447236181297e+00 1.000000000000000000e+04
5.678391959798995359e+00 1.000000000000000000e+04
5.778894472361809420e+00 1.000000000000000000e+04
5.879396984924623482e+00 1.000000000000000000e+04
5.979899497487437543e+00 1.000000000000000000e+04
6.080402010050253381e+00 1.000000000000000000e+04
6.180904522613065666e+00 1.000000000000000000e+04
6.281407035175881504e+00 1.000000000000000000e+04
6.381909547738693789e+00 1.000000000000000000e+04
6.482412060301509626e+00 1.000000000000000000e+04
6.582914572864321912e+00 1.000000000000000000e+04
6.683417085427137749e+00 1.000000000000000000e+04
6.783919597989950034e+00 1.000000000000000000e+04
6.884422110552765872e+00 1.000000000000000000e+04
6.984924623115578157e+00 1.000000000000000000e+04
7.085427135678393995e+00 1.000000000000000000e+04
7.185929648241206280e+00 1.000000000000000000e+04
7.286432160804022118e+00 1.000000000000000000e+04
7.386934673366834403e+00 1.000000000000000000e+04
7.487437185929650241e+00 1.000000000000000000e+04
7.587939698492462526e+00 1.000000000000000000e+04
7.688442211055278364e+00 1.000000000000000000e+04
7.788944723618090649e+00 1.000000000000000000e+04
7.889447236180906486e+00 1.000000000000000000e+04
7.989949748743718771e+00 1.000000000000000000e+04
8.090452261306534609e+00 1.000000000000000000e+04
8.190954773869346894e+00 1.000000000000000000e+04
8.291457286432162732e+00 1.000000000000000000e+04
8.391959798994975017e+00 1.000000000000000000e+04
8.492462311557790855e+00 1.000000000000000000e+04
8.592964824120603140e+00 1.000000000000000000e+04
8.693467336683418978e+00 1.000000000000000000e+04
8.793969849246231263e+00 1.000000000000000000e+04
8.894472361809047101e+00 1.000000000000000000e+04
8.994974874371859386e+00 1.000000000000000000e+04
9.095477386934675224e+00 1.000000000000000000e+04
9.195979899497487509e+00 1.000000000000000000e+04
9.296482412060303346e+00 1.000000000000000000e+04
9.396984924623115631e+00 1.000000000000000000e+04
9.497487437185931469e+00 1.000000000000000000e+04
9.597989949748743754e+00 1.000000000000000000e+04
9.698492462311559592e+00 1.000000000000000000e+04
9.798994974874371877e+00 1.000000000000000000e+04
9.899497487437187715e+00 1.000000000000000000e+04
1.000000000000000000e+01 1.000000000000000000e+04
